radiant_win,duration,pre_game_duration,match_id,match_seq_num,tower_status_radiant,tower_status_dire,barracks_status_radiant,barracks_status_dire,cluster,first_blood_time,game_mode,radiant_score,dire_score,player_slot,team_number,team_slot,hero_id,item_0,item_1,item_2,item_3,item_4,item_5,backpack_0,backpack_1,backpack_2,item_neutral,kills,deaths,assists,last_hits,denies,gold_per_min,xp_per_min,level,net_worth,aghanims_scepter,aghanims_shard,moonshard,hero_damage,tower_damage,hero_healing,gold_spent,isRadiant,win,lose,total_gold,total_xp,kills_per_min,kda
FALSE,1871,90,7752631657,6528221242,0,2047,0,63,181,18,22,29,15,129,1,1,26,232,108,214,16,0,0,0,0,0,2097,2,11,8,37,0,302,376,14,7967,0,0,0,12316,1607,0,8515,FALSE,1,0,9417,11724,0.064136825,0.83
FALSE,1871,90,7752631657,6528221242,0,2047,0,63,181,18,22,29,15,130,1,2,123,240,43,16,1466,180,149,16,0,0,1076,3,4,3,83,3,355,404,15,10791,0,0,0,10099,2036,0,9590,FALSE,1,0,11070,12598,0.096205238,1.2
FALSE,1871,90,7752631657,6528221242,0,2047,0,63,181,18,22,29,15,131,1,3,81,151,116,279,63,36,252,0,0,0,573,5,5,2,184,5,485,455,16,15054,0,0,0,6758,7451,0,15215,FALSE,1,0,15123,14188,0.16034206306787813,1.17
FALSE,1871,90,7752631657,6528221242,0,2047,0,63,181,18,22,29,15,132,1,4,56,7,98,41,36,63,168,0,0,0,589,2,3,2,124,11,411,453,16,12506,0,0,0,8493,17096,0,10920,FALSE,1,0,12816,14126,0.064136825,1
FALSE,1036,60,7752631658,6528244681,0,2047,0,63,202,19,23,9,37,0,0,0,75,41,63,263,40,534,218,0,0,0,1124,5,8,2,23,0,736,1131,19,11168,0,0,0,9170,0,0,10500,TRUE,0,1,12708,19528,0.2895752895752896,0.78
FALSE,1036,60,7752631658,6528244681,0,2047,0,63,202,19,23,9,37,1,0,1,2,29,125,127,0,0,0,0,0,0,946,1,8,1,18,0,352,722,15,6794,0,0,0,5680,0,0,4300,TRUE,0,1,6077,12466,0.057915058,0.22
FALSE,1036,60,7752631658,6528244681,0,2047,0,63,202,19,23,9,37,2,0,2,30,254,108,42,180,0,0,0,0,0,680,1,7,2,43,2,565,965,17,10309,0,1,0,7891,187,483,9200,TRUE,0,1,9755,16662,0.057915058,0.38
FALSE,1036,60,7752631658,6528244681,0,2047,0,63,202,19,23,9,37,3,0,3,21,166,236,63,8,75,0,0,0,0,0,0,9,5,36,1,565,965,17,9527,0,0,0,9740,113,0,9710,TRUE,0,1,9755,16662,,0.5
FALSE,1036,60,7752631658,6528244681,0,2047,0,63,202,19,23,9,37,4,0,4,44,26,168,145,63,0,0,0,0,0,589,2,5,4,38,3,663,982,17,12000,0,1,0,9864,0,0,11390,TRUE,0,1,11447,16955,0.11583011583011583,1
FALSE,1036,60,7752631658,6528244681,0,2047,0,63,202,19,23,9,37,128,1,0,51,127,242,185,214,0,36,0,0,0,1157,3,3,20,29,1,906,1348,20,15780,0,1,0,12156,951,0,10880,FALSE,1,0,15643,23275,0.17374517374517376,5.75
FALSE,1036,60,7752631658,6528244681,0,2047,0,63,202,19,23,9,37,129,1,1,35,48,249,247,11,265,247,0,0,0,376,4,1,13,67,3,1106,1117,18,19758,0,0,0,5627,8521,0,16275,FALSE,1,0,19096,19286,0.23166023166023167,8.5
FALSE,1036,60,7752631658,6528244681,0,2047,0,63,202,19,23,9,37,130,1,2,19,127,249,36,63,141,0,0,0,0,0,7,3,12,27,0,1048,1184,19,18266,0,1,0,15350,7255,0,16705,FALSE,1,0,18095,20443,0.40540540540540543,4.75
FALSE,1036,60,7752631658,6528244681,0,2047,0,63,202,19,23,9,37,131,1,3,27,206,0,39,152,231,108,0,0,20,946,9,1,18,48,0,1214,1765,23,20214,0,1,0,10604,7835,1162,17505,FALSE,1,0,20961,30475,0.5212355212355213,13.5
FALSE,1036,60,7752631658,6528244681,0,2047,0,63,202,19,23,9,37,132,1,4,5,77,235,277,77,214,108,0,0,0,946,13,1,16,25,0,1284,1887,24,22543,0,1,0,19621,3054,0,22430,FALSE,1,0,22170,32582,0.752895753,14.5
TRUE,1090,60,7752631659,6528232903,2039,4,63,3,154,76,23,34,17,0,0,0,12,174,147,75,52,63,114,0,0,0,2193,7,3,7,52,0,1128,1921,25,20610,0,1,0,16817,5625,0,19095,TRUE,1,0,20492,34898,0.38532110091743116,3.5
TRUE,1090,60,7752631659,6528232903,2039,4,63,3,154,76,23,34,17,1,0,1,40,267,90,226,63,108,0,0,0,0,1158,6,6,17,32,4,1091,2564,27,16728,0,0,0,13724,4608,856,16275,TRUE,1,0,19819,46579,0.33027522935779813,3.29
TRUE,1090,60,7752631659,6528232903,2039,4,63,3,154,76,23,34,17,2,0,2,30,108,235,180,34,232,0,0,0,0,0,4,2,7,36,0,864,1509,22,15980,0,1,0,7252,758,1595,14695,TRUE,1,0,15696,27413,0.2201834862385321,3.67
TRUE,1090,60,7752631659,6528232903,2039,4,63,3,154,76,23,34,17,3,0,3,14,108,114,214,232,112,127,0,0,0,297,8,4,8,75,6,1274,1900,25,23332,0,0,0,19978,2630,0,20720,TRUE,1,0,23144,34516,0.4403669724770642,3.2
TRUE,1090,60,7752631659,6528232903,2039,4,63,3,154,76,23,34,17,4,0,4,104,48,1,112,73,127,114,0,0,0,950,9,2,9,87,4,1447,2557,27,22091,0,0,0,20492,11191,2232,18475,TRUE,1,0,26287,46452,0.4954128440366972,6
TRUE,1090,60,7752631659,6528232903,2039,4,63,3,154,76,23,34,17,128,1,0,10,63,16,16,147,174,1808,0,0,0,376,3,5,0,142,4,1052,2137,26,17750,0,0,0,6875,538,0,14155,FALSE,0,1,19111,38822,0.16513761467889906,0.5
TRUE,1090,60,7752631659,6528232903,2039,4,63,3,154,76,23,34,17,129,1,1,25,158,473,77,127,63,77,39,38,36,288,4,9,6,41,0,862,2011,25,16102,0,0,0,19173,47,0,11580,FALSE,0,1,15659,36533,0.2201834862385321,1
TRUE,1090,60,7752631659,6528232903,2039,4,63,3,154,76,23,34,17,130,1,2,138,0,63,141,158,249,172,0,0,0,297,7,10,2,62,0,1154,1898,25,21287,0,0,0,32529,18,0,20095,FALSE,0,1,20964,34480,0.38532110091743116,0.82
TRUE,1090,60,7752631659,6528232903,2039,4,63,3,154,76,23,34,17,131,1,3,35,0,75,63,158,263,172,0,0,0,1076,3,8,7,62,5,845,1766,24,15876,0,0,0,21986,236,0,14200,FALSE,0,1,15350,32082,0.16513761467889906,1.11
TRUE,1090,60,7752631659,6528232903,2039,4,63,3,154,76,23,34,17,132,1,4,75,218,77,36,63,215,69,0,0,0,288,0,3,4,28,1,509,1552,22,9466,0,0,0,4557,0,0,5395,FALSE,0,1,9246,28194,,1
FALSE,1465,60,7752631660,6528204039,262,1974,51,63,193,71,23,24,36,0,0,0,63,112,26,158,75,0,141,0,0,0,1159,5,8,4,65,0,782,1317,24,19310,0,0,0,12945,1619,0,17520,TRUE,0,1,19093,32156,0.20477815699658702,1
FALSE,1465,60,7752631660,6528204039,262,1974,51,63,193,71,23,24,36,1,0,1,10,147,174,1808,36,160,63,75,0,0,331,5,10,12,36,6,847,1492,25,22372,0,1,0,17370,742,0,20250,TRUE,0,1,20680,36429,0.20477815699658702,1.55
FALSE,1465,60,7752631660,6528204039,262,1974,51,63,193,71,23,24,36,2,0,2,74,1806,73,48,65,1,273,0,0,0,675,4,6,4,50,5,855,1457,25,20982,0,1,0,18669,452,0,19765,TRUE,0,1,20876,35575,0.16382252559726962,1.14
FALSE,1465,60,7752631660,6528204039,262,1974,51,63,193,71,23,24,36,3,0,3,76,1,263,534,116,0,63,0,0,0,309,2,7,3,58,0,649,1259,23,15783,0,0,0,8442,65,0,15975,TRUE,0,1,15846,30740,0.081911263,0.63
FALSE,1465,60,7752631660,6528204039,262,1974,51,63,193,71,23,24,36,4,0,4,47,139,63,236,149,152,247,0,0,0,376,8,5,7,52,0,867,1265,23,21440,0,1,0,17151,702,0,19885,TRUE,0,1,21169,30887,0.32764505119453924,2.5
FALSE,1465,60,7752631660,6528204039,262,1974,51,63,193,71,23,24,36,128,1,0,114,50,939,1466,569,141,168,4206,21,22,297,5,7,14,73,2,1037,2136,28,25533,0,0,0,20863,3137,0,26085,FALSE,1,0,25320,52154,0.20477815699658702,2.38
FALSE,1465,60,7752631660,6528204039,262,1974,51,63,193,71,23,24,36,129,1,1,75,141,247,127,151,1806,63,40,38,0,309,9,8,12,93,1,1236,1988,27,30393,0,1,1,25127,4302,0,27255,FALSE,1,0,30179,48540,0.36860068259385664,2.33
FALSE,1465,60,7752631660,6528204039,262,1974,51,63,193,71,23,24,36,130,1,2,121,214,232,256,204,235,0,0,0,0,356,3,4,11,58,4,847,1599,26,21234,0,0,0,12456,1306,0,18610,FALSE,1,0,20680,39042,0.12286689419795221,2.8
FALSE,1465,60,7752631660,6528204039,262,1974,51,63,193,71,23,24,36,131,1,3,22,231,158,235,123,1107,0,4205,0,0,2192,10,2,16,65,0,1124,1647,26,26955,0,0,0,28315,1091,4506,23945,FALSE,1,0,27444,40214,0.40955631399317405,8.67
FALSE,1465,60,7752631660,6528204039,262,1974,51,63,193,71,23,24,36,132,1,4,12,174,147,160,63,139,114,0,11,75,364,8,3,12,122,2,1285,2297,28,31306,0,0,0,24293,5985,0,25915,FALSE,1,0,31375,56085,0.32764505119453924,5
FALSE,1468,60,7752631661,6528237106,388,2039,51,63,182,99,23,34,44,0,0,0,22,180,259,23,235,110,1107,244,0,0,675,10,8,11,46,1,948,2050,28,22896,1,0,0,35432,27,0,24185,TRUE,0,1,23194,50156,0.40871934604904636,2.33
FALSE,1468,60,7752631661,6528237106,388,2039,51,63,182,99,23,34,44,1,0,1,47,236,158,63,139,247,75,0,0,0,300,2,10,18,76,1,880,2186,28,21589,0,1,0,23312,0,0,20760,TRUE,0,1,21530,53484,0.081743869,1.82
FALSE,1468,60,7752631661,6528237106,388,2039,51,63,182,99,23,34,44,2,0,2,32,168,174,569,1,1808,63,0,0,0,0,7,5,10,34,2,776,1642,26,18677,0,1,0,10188,0,0,18390,TRUE,0,1,18986,40174,0.28610354223433243,2.83
FALSE,1468,60,7752631661,6528237106,388,2039,51,63,182,99,23,34,44,3,0,3,7,29,108,141,249,135,0,0,0,0,1159,5,14,14,72,0,925,1946,27,22851,0,0,0,17838,0,0,20645,TRUE,0,1,22631,47612,0.20435967302452318,1.27
FALSE,1468,60,7752631661,6528237106,388,2039,51,63,182,99,23,34,44,4,0,4,11,610,277,96,48,1,235,60,23,0,300,9,7,8,93,0,1169,2237,28,28417,0,0,0,19594,0,0,28780,TRUE,0,1,28601,54731,0.36784741144414174,2.13
FALSE,1468,60,7752631661,6528237106,388,2039,51,63,182,99,23,34,44,128,1,0,2,1,90,127,116,48,114,0,0,0,1168,14,8,14,65,0,1339,2916,30,31853,1,1,0,31191,612,0,29645,FALSE,1,0,32760,71344,0.5722070844686649,3.11
FALSE,1468,60,7752631661,6528237106,388,2039,51,63,182,99,23,34,44,129,1,1,114,168,141,143,50,116,939,0,0,0,309,9,8,19,39,2,1167,2687,30,27196,0,0,0,23582,4686,0,25470,FALSE,1,0,28552,65741,0.36784741144414174,3.11
FALSE,1468,60,7752631661,6528237106,388,2039,51,63,182,99,23,34,44,130,1,2,76,600,63,116,247,77,1806,0,0,0,364,3,4,7,146,5,1088,2228,28,26466,0,0,0,14899,2245,0,23575,FALSE,1,0,26619,54511,0.1226158038147139,2
FALSE,1468,60,7752631661,6528237106,388,2039,51,63,182,99,23,34,44,131,1,3,105,176,180,235,108,0,20,0,0,0,364,3,9,19,20,2,750,1546,25,18152,0,0,0,15898,664,0,17765,FALSE,1,0,18350,37825,0.1226158038147139,2.2
FALSE,1468,60,7752631661,6528237106,388,2039,51,63,182,99,23,34,44,132,1,4,71,50,249,119,127,204,154,0,0,0,355,14,5,19,90,7,1582,2665,30,38674,0,1,0,30588,6061,0,28565,FALSE,1,0,38706,65203,0.5722070844686649,5.5
FALSE,995,60,7752631665,6528287262,384,2047,48,63,181,53,23,17,39,0,0,0,44,145,36,143,21,0,63,0,0,0,331,6,6,2,53,1,832,1149,18,9931,0,0,0,10442,309,0,11730,TRUE,0,1,13797,19054,0.36180904522613067,1.14
FALSE,995,60,7752631665,6528287262,384,2047,48,63,181,53,23,17,39,1,0,1,50,38,569,60,1123,180,23,0,0,0,0,2,9,7,19,0,701,1124,18,6080,0,1,0,5140,69,1754,6770,TRUE,0,1,11624,18639,0.1206030150753769,0.9
FALSE,995,60,7752631665,6528287262,384,2047,48,63,181,53,23,17,39,2,0,2,22,44,41,0,63,0,39,216,36,0,290,1,8,3,20,0,742,1189,19,4539,0,0,0,10192,0,0,3045,TRUE,0,1,12304,19717,0.060301508,0.44
FALSE,995,60,7752631665,6528287262,384,2047,48,63,181,53,23,17,39,3,0,3,96,50,119,1,127,36,73,0,0,0,297,2,10,6,27,2,1080,1155,18,15485,0,1,0,15599,0,0,13470,TRUE,0,1,17910,19153,0.1206030150753769,0.73
FALSE,995,60,7752631665,6528287262,384,2047,48,63,181,53,23,17,39,4,0,4,14,92,96,1,36,176,214,43,44,0,2097,2,6,5,20,6,1123,1249,19,18997,0,0,0,6133,0,0,15650,TRUE,0,1,18623,20712,0.1206030150753769,1
FALSE,995,60,7752631665,6528287262,384,2047,48,63,181,53,23,17,39,128,1,0,105,176,36,180,0,0,102,0,0,0,0,6,1,16,13,0,889,1616,22,15044,0,0,0,11715,2546,0,9815,FALSE,1,0,14742,26798,0.36180904522613067,11
FALSE,995,60,7752631665,6528287262,384,2047,48,63,181,53,23,17,39,129,1,1,39,250,119,60,48,24,77,0,0,0,1157,7,2,12,87,5,1366,1787,23,20938,0,1,0,17209,5783,0,24105,FALSE,1,0,22652,29634,0.42211055276381915,6.33
FALSE,995,60,7752631665,6528287262,384,2047,48,63,181,53,23,17,39,130,1,2,52,121,692,119,100,37,48,77,36,0,375,14,4,11,45,11,1364,1818,23,23082,0,0,0,32823,2637,0,21060,FALSE,1,0,22619,30148,0.8442211055276383,5
FALSE,995,60,7752631665,6528287262,384,2047,48,63,181,53,23,17,39,131,1,3,75,263,98,63,534,36,77,0,0,0,0,6,4,14,16,0,914,1412,20,15442,0,0,0,13225,2544,0,13450,FALSE,1,0,15157,23415,0.36180904522613067,4
FALSE,995,60,7752631665,6528287262,384,2047,48,63,181,53,23,17,39,132,1,4,2,1,48,127,242,0,63,0,0,0,297,6,7,14,36,0,994,1454,21,16186,0,1,0,12149,1504,0,14585,FALSE,1,0,16483,24112,0.36180904522613067,2.5
TRUE,2154,90,7752631667,6528227215,1975,0,63,0,182,170,22,36,20,0,0,0,60,116,252,50,1,225,73,0,0,0,376,7,5,12,195,18,493,508,18,17997,0,1,0,13590,2154,0,17805,TRUE,1,0,17698,18237,0.19498607242339833,3.17
TRUE,2154,90,7752631667,6528227215,1975,0,63,0,182,170,22,36,20,1,0,1,37,108,180,188,34,110,102,0,0,0,2190,7,5,22,171,2,533,687,21,17630,0,1,0,23060,6879,1875,15845,TRUE,1,0,19134,24663,0.19498607242339833,4.83
TRUE,2154,90,7752631667,6528227215,1975,0,63,0,182,170,22,36,20,2,0,2,63,1466,92,42,226,0,36,0,0,0,949,9,4,15,81,3,409,656,20,13669,0,0,0,22109,3299,1296,14025,TRUE,1,0,14683,23550,0.25069637883008355,4.8
TRUE,2154,90,7752631667,6528227215,1975,0,63,0,182,170,22,36,20,3,0,3,61,154,116,63,185,250,178,75,36,0,573,8,2,18,308,7,661,744,22,23442,0,1,0,19760,13517,0,21275,TRUE,1,0,23729,26709,0.22284122562674097,8.67
TRUE,2154,90,7752631667,6528227215,1975,0,63,0,182,170,22,36,20,4,0,4,81,63,1,151,116,114,98,73,0,0,2096,4,4,13,324,9,611,934,24,21764,0,1,0,15298,8464,0,21410,TRUE,1,0,21934,33530,0.11142061281337048,3.4
TRUE,2154,90,7752631667,6528227215,1975,0,63,0,182,170,22,36,20,128,1,0,106,41,11,119,1466,116,50,0,0,0,376,5,5,8,388,2,554,701,21,18573,0,0,0,31982,0,0,17855,FALSE,0,1,19888,25165,0.1392757660167131,2.17
TRUE,2154,90,7752631667,6528227215,1975,0,63,0,182,170,22,36,20,129,1,1,121,102,40,34,37,9,180,59,69,675,290,3,9,12,94,2,298,324,14,9077,0,0,0,10774,0,0,10790,FALSE,0,1,10698,11631,0.08356546,1.5
TRUE,2154,90,7752631667,6528227215,1975,0,63,0,182,170,22,36,20,130,1,2,54,50,108,569,21,137,162,8,0,0,950,4,3,7,311,11,499,688,21,17034,0,0,0,11911,0,1086,17520,FALSE,0,1,17914,24699,0.11142061281337048,2.75
TRUE,2154,90,7752631667,6528227215,1975,0,63,0,182,170,22,36,20,131,1,3,49,598,1,63,73,569,147,11,36,0,376,6,8,6,187,3,454,564,19,14012,0,0,0,15970,0,0,13145,FALSE,0,1,16298,20247,0.1671309192200557,1.33
TRUE,2154,90,7752631667,6528227215,1975,0,63,0,182,170,22,36,20,132,1,4,101,218,180,102,206,34,0,0,0,0,574,2,12,10,38,1,261,353,15,6847,0,0,0,14184,0,0,9140,FALSE,0,1,9369,12672,0.055710306,0.92
TRUE,1544,60,7752631668,6528217576,1798,260,51,51,122,82,23,46,41,0,0,0,77,147,116,208,168,220,135,0,0,0,297,9,10,18,122,1,1503,2510,30,39005,1,1,0,39962,11450,6537,35430,TRUE,1,0,38677,64590,0.349740933,2.45
TRUE,1544,60,7752631668,6528217576,1798,260,51,51,122,82,23,46,41,1,0,1,47,1808,158,63,249,108,263,0,0,0,1156,13,8,14,89,1,1497,2510,30,33409,0,1,0,54562,1174,0,28370,TRUE,1,0,38522,64590,0.5051813471502591,3
TRUE,1544,60,7752631668,6528217576,1798,260,51,51,122,82,23,46,41,2,0,2,81,63,112,0,127,108,114,0,0,0,0,6,7,8,33,0,916,2180,28,23919,0,0,0,22647,2964,0,21090,TRUE,1,0,23571,56098,0.23316062176165803,1.75
TRUE,1544,60,7752631668,6528217576,1798,260,51,51,122,82,23,46,41,3,0,3,5,152,127,63,123,114,108,0,0,0,0,14,9,13,87,3,1580,3214,30,35773,0,0,0,46780,4520,0,21365,TRUE,1,0,40658,82706,0.544041451,2.7
TRUE,1544,60,7752631668,6528217576,1798,260,51,51,122,82,23,46,41,4,0,4,83,42,108,235,223,180,137,0,0,0,376,2,7,17,61,0,820,2063,28,21607,0,1,0,16309,429,7305,20045,TRUE,1,0,21101,53087,0.077720207,2.38
TRUE,1544,60,7752631668,6528217576,1798,260,51,51,122,82,23,46,41,128,1,0,91,40,164,256,1466,114,116,0,0,0,1157,10,11,15,58,1,1035,1813,27,26574,1,0,0,33168,400,7495,28635,FALSE,0,1,26634,46654,0.38860103626943004,2.08
TRUE,1544,60,7752631668,6528217576,1798,260,51,51,122,82,23,46,41,129,1,1,11,116,154,139,48,249,156,0,0,0,950,7,6,11,75,0,1071,2293,29,27220,0,0,0,24876,350,0,28330,FALSE,0,1,27560,59006,0.272020725,2.57
TRUE,1544,60,7752631668,6528217576,1798,260,51,51,122,82,23,46,41,130,1,2,22,1107,180,273,235,147,108,0,0,0,288,6,11,19,60,0,991,1726,27,25742,0,1,0,37229,1804,0,23600,FALSE,0,1,25501,44415,0.23316062176165803,2.08
TRUE,1544,60,7752631668,6528217576,1798,260,51,51,122,82,23,46,41,131,1,3,53,29,250,1466,156,141,116,77,2091,218,2096,11,11,15,126,5,1370,1975,28,30137,0,1,0,42808,2153,0,30570,FALSE,0,1,35254,50823,0.42746114,2.17
TRUE,1544,60,7752631668,6528217576,1798,260,51,51,122,82,23,46,41,132,1,4,96,48,114,273,692,119,1,12,12,0,2096,7,7,13,70,0,1003,2049,28,25788,0,1,0,34239,4198,0,25975,FALSE,0,1,25810,52727,0.272020725,2.5
FALSE,1198,60,7752631669,6528262886,4,1956,3,63,274,0,23,26,40,0,0,0,13,63,534,158,108,40,1,0,41,0,361,7,11,6,46,1,1014,1849,25,20051,0,1,0,40787,0,0,19345,TRUE,0,1,20246,36918,0.3505843071786311,1.08
FALSE,1198,60,7752631669,6528262886,4,1956,3,63,274,0,23,26,40,1,0,1,71,152,40,267,73,244,50,0,0,0,298,4,10,14,17,2,745,1741,25,10750,0,1,0,15418,11,0,10910,TRUE,0,1,14875,34761,0.2003338898163606,1.64
FALSE,1198,60,7752631669,6528262886,4,1956,3,63,274,0,23,26,40,2,0,2,47,112,119,166,48,75,236,0,0,0,288,6,9,10,72,7,1002,1678,24,20066,0,0,0,25384,134,0,19205,TRUE,0,1,20006,33504,0.3005008347245409,1.6
FALSE,1198,60,7752631669,6528262886,4,1956,3,63,274,0,23,26,40,3,0,3,109,63,147,108,158,36,160,0,0,0,376,5,4,8,152,2,1221,1511,23,23731,0,1,0,29632,1661,0,24895,TRUE,0,1,24379,30169,0.25041736227045075,2.6
FALSE,1198,60,7752631669,6528262886,4,1956,3,63,274,0,23,26,40,4,0,4,74,77,218,63,110,108,65,0,0,0,949,4,6,9,67,8,806,1555,23,15492,0,1,0,11900,1196,0,16355,TRUE,0,1,16093,31048,0.2003338898163606,1.86
FALSE,1198,60,7752631669,6528262886,4,1956,3,63,274,0,23,26,40,128,1,0,104,603,119,50,247,141,135,0,0,0,573,14,1,13,141,4,1948,3264,30,37816,1,1,0,37578,8115,3000,37120,FALSE,1,0,38895,65171,0.7011686143572622,13.5
FALSE,1198,60,7752631669,6528262886,4,1956,3,63,274,0,23,26,40,129,1,1,91,269,231,254,40,114,42,0,0,0,288,3,6,25,12,1,897,2131,26,17634,0,0,0,6373,3928,34998,17605,FALSE,1,0,17910,42548,0.15025041736227046,4
FALSE,1198,60,7752631669,6528262886,4,1956,3,63,274,0,23,26,40,130,1,2,96,214,692,273,100,190,1,0,0,0,358,3,8,18,77,2,1135,2041,26,22801,0,1,0,13964,1527,0,21965,FALSE,1,0,22662,40751,0.15025041736227046,2.33
FALSE,1198,60,7752631669,6528262886,4,1956,3,63,274,0,23,26,40,131,1,3,84,65,96,180,114,232,273,40,0,0,376,5,6,20,34,0,1256,2368,27,26478,0,1,0,14094,4419,51,21185,FALSE,1,0,25078,47281,0.25041736227045075,3.57
FALSE,1198,60,7752631669,6528262886,4,1956,3,63,274,0,23,26,40,132,1,4,81,1,63,151,112,114,250,0,0,0,950,15,5,11,85,3,1577,1998,26,26340,0,0,0,29215,9233,0,24595,FALSE,1,0,31487,39893,0.7512520868113524,4.33
FALSE,1754,60,7752631671,6528247109,6,1972,3,63,118,0,23,44,43,0,0,0,123,180,1466,40,43,108,141,0,0,0,825,7,9,19,81,0,802,1565,27,18538,0,0,0,20925,116,125,18190,TRUE,0,1,23445,45750,0.2394526795895097,2.6
FALSE,1754,60,7752631671,6528247109,6,1972,3,63,118,0,23,44,43,1,0,1,14,108,127,600,114,214,232,0,0,0,825,7,11,18,44,1,991,2008,29,24431,0,0,0,29889,0,250,24640,TRUE,0,1,28970,58700,0.2394526795895097,2.08
FALSE,1754,60,7752631671,6528247109,6,1972,3,63,118,0,23,44,43,2,0,2,63,116,156,123,141,168,158,0,0,0,1156,12,7,10,244,6,1388,2224,30,33371,0,1,0,43169,4988,0,32055,TRUE,0,1,40575,65014,0.4104903078677309,2.75
FALSE,1754,60,7752631671,6528247109,6,1972,3,63,118,0,23,44,43,3,0,3,84,116,220,114,232,114,600,0,0,0,585,9,9,12,89,3,1309,2454,30,36270,1,0,0,32245,0,151,38730,TRUE,0,1,38266,71738,0.30786773090079816,2.1
FALSE,1754,60,7752631671,6528247109,6,1972,3,63,118,0,23,44,43,4,0,4,72,141,156,116,63,236,139,0,0,0,309,9,7,14,233,5,1301,1763,28,31346,1,1,0,53680,155,0,32325,TRUE,0,1,38032,51538,0.30786773090079816,2.88
FALSE,1754,60,7752631671,6528247109,6,1972,3,63,118,0,23,44,43,128,1,0,75,231,263,108,1806,250,43,0,0,0,336,7,14,26,95,1,1277,2129,29,30285,0,1,0,42127,2074,3170,29750,FALSE,1,0,37330,62237,0.2394526795895097,2.2
FALSE,1754,60,7752631671,6528247109,6,1972,3,63,118,0,23,44,43,129,1,1,40,1,176,204,119,610,48,0,0,0,298,8,12,23,35,3,1095,2144,29,33288,0,1,0,30799,1242,0,30335,FALSE,1,0,32010,62676,0.27366020524515394,2.38
FALSE,1754,60,7752631671,6528247109,6,1972,3,63,118,0,23,44,43,130,1,2,56,168,250,0,263,116,48,0,0,0,1160,12,8,17,142,18,1555,2850,30,44485,1,1,1,53094,9756,0,35355,FALSE,1,0,45457,83315,0.4104903078677309,3.22
FALSE,1754,60,7752631671,6528247109,6,1972,3,63,118,0,23,44,43,131,1,3,42,50,108,151,137,116,600,0,4204,0,2096,4,5,22,136,7,1303,2592,30,38380,0,0,1,38833,6155,0,28240,FALSE,1,0,38091,75772,0.13683010262257697,4.33
FALSE,1754,60,7752631671,6528247109,6,1972,3,63,118,0,23,44,43,132,1,4,97,116,600,939,250,63,141,0,0,0,309,11,5,21,141,15,1529,2678,30,43860,1,1,0,53956,0,0,38655,FALSE,1,0,44697,78286,0.37628278221208666,5.33
TRUE,1901,60,7752631672,6528309081,1926,4,51,3,182,2,23,64,48,0,0,0,14,214,121,116,176,1,114,0,0,0,362,9,11,21,71,2,1230,2030,29,40453,1,1,1,25611,3056,3889,32215,TRUE,1,0,38970,64317,0.2840610205155181,2.5
TRUE,1901,60,7752631672,6528309081,1926,4,51,3,182,2,23,64,48,1,0,1,51,231,226,127,210,114,133,0,40,190,573,16,10,28,45,1,1244,1833,29,31444,0,1,0,36987,863,4484,37110,TRUE,1,0,39414,58075,0.5049973698053656,4
TRUE,1901,60,7752631672,6528309081,1926,4,51,3,182,2,23,64,48,2,0,2,20,116,158,263,931,0,160,0,40,0,990,12,10,38,56,6,1492,2936,30,33941,1,1,0,55941,4052,400,33375,TRUE,1,0,47271,93022,0.3787480273540242,4.55
TRUE,1901,60,7752631672,6528309081,1926,4,51,3,182,2,23,64,48,3,0,3,10,147,156,116,1808,63,139,0,0,0,309,12,8,18,70,1,1484,2503,30,37115,0,1,0,38185,8113,1512,29725,TRUE,1,0,47018,79303,0.3787480273540242,3.33
TRUE,1901,60,7752631672,6528309081,1926,4,51,3,182,2,23,64,48,4,0,4,28,116,1,939,156,141,48,0,0,0,1156,14,9,15,116,8,1494,2515,30,46310,1,1,1,36962,3136,0,38270,TRUE,1,0,47334,79683,0.4418726985796949,2.9
TRUE,1901,60,7752631672,6528309081,1926,4,51,3,182,2,23,64,48,128,1,0,23,121,127,119,110,108,50,0,0,0,358,6,11,23,116,2,1225,2225,30,32713,0,1,0,49279,844,0,25460,FALSE,0,1,38812,70495,0.1893740136770121,2.42
TRUE,1901,60,7752631672,6528309081,1926,4,51,3,182,2,23,64,48,129,1,1,62,250,116,168,50,141,139,4205,0,0,362,7,13,14,27,2,1390,2284,30,38764,1,1,0,23490,3445,0,34685,FALSE,0,1,44039,72364,0.22093634928984746,1.5
TRUE,1901,60,7752631672,6528309081,1926,4,51,3,182,2,23,64,48,130,1,2,75,263,1806,135,141,610,0,0,0,0,300,13,15,19,123,8,1572,2330,30,36866,0,0,1,73222,1593,0,40845,FALSE,0,1,49806,73822,0.4103103629668595,2
TRUE,1901,60,7752631672,6528309081,1926,4,51,3,182,2,23,64,48,131,1,3,11,208,1,116,277,235,110,0,0,0,1160,8,13,13,151,7,1284,2764,30,38147,1,0,0,48266,3831,0,38405,FALSE,0,1,40681,87572,0.2524986849026828,1.5
TRUE,1901,60,7752631672,6528309081,1926,4,51,3,182,2,23,64,48,132,1,4,16,600,114,119,48,121,110,0,0,11,306,13,12,20,109,0,1524,2653,30,41892,1,1,0,56422,1764,0,39070,FALSE,0,1,48285,84055,0.4103103629668595,2.54
